,link,genre,company,country,language,keywords
838,Rough-Night#tab=summary,"['Black Comedy', 'Black Comedy']","['Columbia Pictures', 'Matt Tolmach Productions', 'Paulilu', 'Columbia Pictures', 'Matt Tolmach Productions', 'Paulilu']",United States,"['English', 'English']","['Strippers / Stripping', 'Parties Gone Wild', 'College', 'Bachelor Party', 'Friends Reuniting', 'Accidental Death', 'Covering Up an Accidental Death', 'Screenplay Written By the Star', 'Ensemble', 'Strippers / Stripping', 'Parties Gone Wild', 'College', 'Bachelor Party', 'Friends Reuniting', 'Accidental Death', 'Covering Up an Accidental Death', 'Screenplay Written By the Star', 'Ensemble']"
839,Psycho#tab=summary,"['Horror', 'Horror']",[],United States,[],"['Surprise Twist', 'Psychological Horror', 'Remake', 'Mental Illness', 'Dysfunctional Family', 'Serial Killer', 'White Collar Crime', 'Fugitive / On the Run', 'Hallucinations', 'Surprise Twist', 'Psychological Horror', 'Remake', 'Mental Illness', 'Dysfunctional Family', 'Serial Killer', 'White Collar Crime', 'Fugitive / On the Run', 'Hallucinations']"
840,Quigley-Down-Under#tab=summary,['Western'],[],Australia,['English'],[]
841,To-Die-For#tab=summary,['Black Comedy'],"['Columbia Pictures', 'Laura Ziskin Productions', 'The Rank Film Organization']",United Kingdom,['English'],"['TV Industry', 'Media Circus', 'Erotic Thriller']"
842,Shorts#tab=summary,['Adventure'],"['Warner Bros.', 'Imagenation Abu Dhabi', 'Media Rights Capital', 'Troublemaker Studios']",United States,['English'],[]
843,Vampires#tab=summary,['Horror'],[], ,[],"['Vampire', 'Action Horror', 'Prostitution', 'Set in New Mexico', 'Catholic', 'Religious']"
844,Appaloosa#tab=summary,['Western'],"['New Line Cinema', 'Axon Films', 'Groundswell Productions']",United States,"['Apache', 'English']",[]
845,Secret-in-Their-Eyes#tab=summary,['Thriller/Suspense'],"['STX Entertainment', 'IM Global', 'Route One', 'Union Investment Partners']",United States,['English'],"['Remake', 'Foreign-Language Remake', 'Death of a Son or Daughter', 'Cold Case', 'Sex Crimes', 'FBI', 'Police Procedural', 'Vigilante', 'Crime Thriller']"
846,Yu-Gi-Oh#tab=summary,"['Adventure', 'Adventure']",[],Japan,"['Japanese', 'Japanese']","['Anime', 'Monster', 'Anime', 'Monster']"
847,Reign-Over-Me#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'English']","['Terrorism', 'Life Drama', 'Death of a Spouse or Fiancée / Fiancé', 'Death of a Son or Daughter', 'Depression', 'Mental Illness', 'Terrorism', 'Life Drama', 'Death of a Spouse or Fiancée / Fiancé', 'Death of a Son or Daughter', 'Depression', 'Mental Illness']"
848,My-Best-Friends-Girl#tab=summary,"['Romantic Comedy', 'Romantic Comedy']","['Lionsgate', 'Management 360', 'Terra Firma Films', 'Superfinger Entertainment', 'Lionsgate', 'Management 360', 'Terra Firma Films', 'Superfinger Entertainment']",United States,"['English', 'English']","['Relationships Gone Wrong', 'Romantic Comedy', 'Tricked into a Relationship', 'Romance', 'Love Triangle', 'Relationships Gone Wrong', 'Romantic Comedy', 'Tricked into a Relationship', 'Romance', 'Love Triangle']"
849,Georgia-Rule#tab=summary,"['Drama', 'Drama']","['Morgan Creek Productions', 'Morgan Creek Productions']",United States,"['English', 'English']","['Dysfunctional Family', 'Comedy Drama', 'Relationships Gone Wrong', 'Addiction', 'Child Abuse', 'Sex Crimes', 'Dysfunctional Family', 'Comedy Drama', 'Relationships Gone Wrong', 'Addiction', 'Child Abuse', 'Sex Crimes']"
850,Under-the-Rainbow#tab=summary,"['Comedy', 'Comedy']",[],United States,[],"['Farcical / Slapstick Comedy', 'Famously Bad', '1930s', 'Set in Hollywood', 'Dwarfism', 'Farcical / Slapstick Comedy', 'Famously Bad', '1930s', 'Set in Hollywood', 'Dwarfism']"
851,Ladyhawke#tab=summary,"['Action', 'Action']","['Warner Bros.', 'Twentieth Century Fox', 'Lauren Shuler Productions', 'Warner Bros.', 'Twentieth Century Fox', 'Lauren Shuler Productions']",United States,"['English', 'English']","['Sword & Sorcerer', 'Action Adventure', 'Medieval', 'Human Animal Transformation', 'Fugitive / On the Run', 'Romance', 'Curses', 'Sword & Sorcerer', 'Action Adventure', 'Medieval', 'Human Animal Transformation', 'Fugitive / On the Run', 'Romance', 'Curses']"
852,Into-the-Wild#tab=summary,['Drama'],"['Square One Entertainment', 'Linson Films']",United States,['English'],"['Journey of Discovery', 'Biographical Drama', '1990s', 'Dysfunctional Family', 'Non-Chronological', 'Epilogue', 'Prologue', 'Runaway', 'Road Trip', 'Set in Alaska']"
853,Simon-Birch#tab=summary,['Drama'],[],United States,[],"['Comedy Drama', 'Bullies', '1960s', 'Prologue', 'Dwarfism', 'Non-Chronological', 'Voiceover/Narration']"
854,Poohs-Heffalump-Movie#tab=summary,['Adventure'],[],United States,[],[]
855,School-for-Scoundrels#tab=summary,['Comedy'],"['Picked Last', 'Media Talent Group']",United States,['English'],"['Farcical / Slapstick Comedy', 'Romance', 'Relationships Gone Wrong', 'Love Triangle', 'Self-help movement', 'Epilogue', 'Tricked into a Relationship', 'False Identity']"
856,Operation-Finale-(2018)#tab=summary,['Drama'],['Automatik'],United States,"['English', 'Spanish']","['Nazis Outside of World War II', 'World War II', 'Holocaust', 'Secret Agent', '1960s', 'Set in Argentina', 'Historical Drama']"
857,Silent-Hill-Revelation-3D#tab=summary,"['Horror', 'Horror']","['Samuel Hadida', 'Silent Hill 2 DCP', 'Davis Films', 'Konami', 'Samuel Hadida', 'Silent Hill 2 DCP', 'Davis Films', 'Konami']",Canada,"['English', 'English']","['Demons', 'False Identity', 'Sequels Without Their Original Stars', 'Sequel With Lead Character Recast', 'Alternate or Altered Realities', '3-D', 'Missing Person', 'Occult', 'Monster', 'Psychological Horror', 'Delayed Sequel', 'Demons', 'False Identity', 'Sequels Without Their Original Stars', 'Sequel With Lead Character Recast', 'Alternate or Altered Realities', '3-D', 'Missing Person', 'Occult', 'Monster', 'Psychological Horror', 'Delayed Sequel']"
858,Home-for-the-Holidays#tab=summary,['Comedy'],['An Egg Pictures Production'],United States,['English'],"['Family Comedy', 'Thanksgiving', 'Dysfunctional Family', 'Single Parent', 'Fired', 'LGBTQ+']"
859,Zookeepers-Wife-The-(2017)#tab=summary,['Drama'],"['Focus Features', 'Scion Films', 'Electric City Entertainment', 'Tollin Productions', 'Rowe Miller Productions', 'LD Entertainment']",United States,['English'],"['Set in Poland', '1930s', 'Nazis', 'World War II', 'Jewish', 'Zoos', 'Animal Lead', 'War Drama', 'War', 'Occupying Army', '1940s', 'Holocaust', 'Epilogue', 'Romance', 'Infidelity', 'Relationships Gone Wrong']"
860,Fired-Up#tab=summary,"['Comedy', 'Comedy']","['Screen Gems', 'Moving Pictures    ', 'AMG', 'Gross Entertainment', 'Charles Weinstock', 'Screen Gems', 'Moving Pictures    ', 'AMG', 'Gross Entertainment', 'Charles Weinstock']",United States,"['English', 'English']","['Sex Comedy', 'Cheerleaders', 'Football', 'High School Sports', 'Ensemble', 'Sex Comedy', 'Cheerleaders', 'Football', 'High School Sports', 'Ensemble']"
861,Kung-Fu-Hustle-(China)(2004)#tab=summary,['Action'],[],China,"['Cantonese', 'Mandarin']","['Martial Arts', 'Action Comedy', 'Martial Arts Master', 'Gangs', 'Crime Boss', 'Mute', 'Redemption', '1940s', 'Set in Shanghai']"
862,Country-Bears-The#tab=summary,"['Adventure', 'Adventure']",[], ,[],[]
863,Flatliners-(2017)#tab=summary,['Horror'],"['Columbia Pictures', 'Further Films', 'Laurence Mark', 'Cross Creek Pictures', 'The Safran Company']",United States,['English'],"['Death of Other Extended Family', 'Supernatural', 'Medical Students', 'Near Death Experience', 'Delayed Sequel', 'Human Experimentation', 'Psychological Horror', 'Reboot']"
864,Dead-Silence#tab=summary,"['Horror', 'Horror']",[],United States,"['English', 'English']","['Living Toys', 'Haunting', 'Supernatural Horror', 'Supernatural', 'Ventriloquism', 'Murdered Child', 'Revenge', 'Surprise Twist', 'Death of a Spouse or Fiancée / Fiancé', 'Pregnant Women', 'Living Toys', 'Haunting', 'Supernatural Horror', 'Supernatural', 'Ventriloquism', 'Murdered Child', 'Revenge', 'Surprise Twist', 'Death of a Spouse or Fiancée / Fiancé', 'Pregnant Women']"
865,21-Grams#tab=summary,['Drama'],[],United States,['English'],"['Non-Chronological', 'Life Drama', 'Medical and Hospitals', 'Hit and Run', 'Addiction', 'Off the Wagon / Relapse']"
866,Armored#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Screen Gems', 'Stars Road Entertainment', 'Farah Films', 'Screen Gems', 'Stars Road Entertainment', 'Farah Films']",United States,"['English', 'English']","['Heist', 'Bank Foreclosure', 'Action Thriller', 'Crime', 'Money Troubles', 'Young Child Dealing with the Death of a Parent', 'Juvenile Delinquent', 'Witnessing a Crime', 'No Honor Among Thieves', 'Heist', 'Bank Foreclosure', 'Action Thriller', 'Crime', 'Money Troubles', 'Young Child Dealing with the Death of a Parent', 'Juvenile Delinquent', 'Witnessing a Crime', 'No Honor Among Thieves']"
867,Kite-Runner-The#tab=summary,['Drama'],['Participant Media'],United States,['English'],"['Life Drama', 'The Past Catching up with You', 'Set in Afghanistan', '2000s', 'Prologue', '1970s', 'Non-Chronological', 'Child Abuse', 'Adopted Family']"
868,Paparazzi#tab=summary,['Thriller/Suspense'],[],United States,[],"['Revenge', 'Gratuitous Cameos', 'Action Thriller', 'Paparazzi', 'Car Accident', 'Sex Crimes', 'Coma']"
869,Guy-Thing-A#tab=summary,['Romantic Comedy'],[], ,[],['Romance']
870,Greatest-Story-Ever-Told-The#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'English']","['Religious', 'Faith-Based Drama', 'Faith-Based Film', 'Bible Epic', 'Ancient Rome', 'Religious', 'Faith-Based Drama', 'Faith-Based Film', 'Bible Epic', 'Ancient Rome']"
871,Loser#tab=summary,"['Romantic Comedy', 'Romantic Comedy']",[],United States,[],"['College', 'Romance', 'College', 'Romance']"
872,Twilight-(1998)#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']",[], ,[],"['Film Noir', 'Crime Thriller', 'Prologue', 'Runaway', 'Private Investigator', 'Cold Case', 'Infidelity', 'Death of a Spouse or Fiancée / Fiancé', 'Film Noir', 'Crime Thriller', 'Prologue', 'Runaway', 'Private Investigator', 'Cold Case', 'Infidelity', 'Death of a Spouse or Fiancée / Fiancé']"
873,Capitalism-A-Love-Story#tab=summary,['Documentary'],[],United States,"['English', 'Russian', 'Spanish']",[]
874,Lockout#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Luc Bessan', 'Film District', 'EuropaCorp', 'Canal Plus', 'Luc Bessan', 'Film District', 'EuropaCorp', 'Canal Plus']",France,"['English', 'English']","['Wrongfully Convicted', 'Prison', 'Rescue', 'Prison Break', 'Space Program', 'Action Thriller', 'Wrongfully Convicted', 'Prison', 'Rescue', 'Prison Break', 'Space Program', 'Action Thriller']"
875,Disaster-Movie#tab=summary,['Comedy'],"['Lionsgate', 'Grosvenor Park', '3 In The Box Productions']",United States,['English'],"['Spoof', 'Disaster', 'Farcical / Slapstick Comedy', 'Prehistoric Times', 'Famously Bad', 'Prologue', 'Dream Sequence', 'Relationships Gone Wrong']"
876,Whats-Your-Number#tab=summary,['Romantic Comedy'],"['Regency Enterprises', 'New Regency', 'Contrafilm']",United States,['English'],"['Relationship Advice', 'Relationships Gone Wrong', 'Gratuitous Cameos', 'Romance', 'One Night Stand']"
877,Man-Who-Knew-Too-Little-The#tab=summary,['Comedy'],['Regency Enterprises'],United States,['English'],"['Crime Comedy', 'Mistaken Identity', 'Secret Agent', 'Hitmen', 'Set in London', 'Blackmail', 'Romance', 'Epilogue']"
878,Crank-2-High-Voltage#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Lakeshore Entertainment', 'Lakeshore Entertainment']",United States,"['English', 'English']","['Action Thriller', 'Crime', 'Revenge', 'Strippers / Stripping', 'Prostitution', 'Outtakes During Credits', 'Split Screen', 'Action Thriller', 'Crime', 'Revenge', 'Strippers / Stripping', 'Prostitution', 'Outtakes During Credits', 'Split Screen']"
879,Burnt#tab=summary,['Comedy'],"['Shiny Penny', '3 Arts Entertainment', 'Battle Mountain Films', 'Weinstein Company']",United States,['English'],"['Food', 'Restaurants', 'Addiction', 'Rehab / Former Addict', 'Misanthrope', 'Inspired by a True Story', 'Boss From Hell', 'Anger Management Issues', 'Professional Rivalry', 'Therapists / Therapy', 'Life on the Outside', 'Comedy Drama']"
880,Envy#tab=summary,"['Black Comedy', 'Black Comedy']","['Castle Rock Entertainment', 'DreamWorks Pictures', 'Village Roadshow Productions', 'Castle Rock Entertainment', 'DreamWorks Pictures', 'Village Roadshow Productions']",United States,"['English', 'English']","['Rags to Riches', 'Frat Pack', 'Black Comedy', 'Inventor', 'Rags to Riches', 'Frat Pack', 'Black Comedy', 'Inventor']"
881,One-Night-with-the-King#tab=summary,"['Drama', 'Drama']",[],United States,"['English', 'English']","['Faith-Based Drama', 'Religious', 'Bible Epic', 'Faith-Based Drama', 'Religious', 'Bible Epic']"
882,Bullets-Over-Broadway#tab=summary,['Comedy'],[],United States,['English'],"['Writing and Writers', 'Crime Comedy', '1920s', 'Organized Crime', 'Mafia', 'Broadway', 'Backstage', 'Relationships Gone Wrong', 'Infidelity']"
883,Ghost-Town#tab=summary,"['Romantic Comedy', 'Romantic Comedy']","['DreamWorks Pictures', 'Spyglass Entertainment', 'DreamWorks Pictures', 'Spyglass Entertainment']",United States,"['English', 'English']","['Haunting', 'Romance', 'Haunting', 'Romance']"
884,Quiet-American-The#tab=summary,['Drama'],[],United States,[],"['Vietnam War', 'War', 'Political Thriller', 'Romance', 'Love Triangle', 'Relationships Gone Wrong', 'Killing a Romantic Rival', 'Terrorism']"
885,Triple-9#tab=summary,"['Thriller/Suspense', 'Thriller/Suspense']","['Anonymous Content', 'Sierra Films', 'Worldview Entertainment', 'Open Road Films', 'MadRiver Pictures', 'Surefire Entertianment Capital', 'Anonymous Content', 'Sierra Films', 'Worldview Entertainment', 'Open Road Films', 'MadRiver Pictures', 'Surefire Entertianment Capital']",United States,"['English', 'English']","['Russian Mafia', 'Corrupt Cops', 'Heist', 'Blackmail', 'Action Thriller', 'Russian Mafia', 'Corrupt Cops', 'Heist', 'Blackmail', 'Action Thriller']"
886,Light-Between-Oceans-The#tab=summary,['Drama'],"['Heyday Films', 'Entertainment One', 'DreamWorks Pictures', 'Reliance Entertainment', 'Participant Media']",Australia,['English'],"['Unexpected Families', 'Missing Child', 'Adopted Family', 'Australia', 'Death of a Spouse or Fiancée / Fiancé', '1920s', '1910s', 'Romance', '1950s', 'Family Drama', 'Epilogue']"
887,Weather-Man-The#tab=summary,"['Drama', 'Drama']","['Escape Artists', 'Escape Artists']",United States,"['English', 'English']","['Mid-Life Crisis', 'Comedy Drama', 'Dysfunctional Family', 'Set in Chicago', 'Adult Child Dealing with the Death of a Parent', 'Writing and Writers', 'Cancer', 'Terminal Illness', 'Sex Crimes', 'Mid-Life Crisis', 'Comedy Drama', 'Dysfunctional Family', 'Set in Chicago', 'Adult Child Dealing with the Death of a Parent', 'Writing and Writers', 'Cancer', 'Terminal Illness', 'Sex Crimes']"
888,Undisputed#tab=summary,['Drama'],[], ,[],"['Boxing', 'Sports Drama', 'Sex Crimes', 'Prison', 'Killing a Romantic Rival', 'Mafia', 'Terminal Illness', 'Inheritance']"
889,12-Rounds#tab=summary,"['Action', 'Action']","['WWE Studios', 'Fox Atomic', 'The Mark Gordon Company', 'WWE Studios', 'Fox Atomic', 'The Mark Gordon Company']",United States,"['English', 'English']","['Action Thriller', 'Kidnap', 'FBI', 'Corrupt Cops', 'Death of a Girlfriend / Boyfriend', 'Revenge', 'Prison Break', 'Action Thriller', 'Kidnap', 'FBI', 'Corrupt Cops', 'Death of a Girlfriend / Boyfriend', 'Revenge', 'Prison Break']"
890,Let-Me-In#tab=summary,"['Horror', 'Horror']","['EFTI', 'Hammer Films', 'EFTI', 'Hammer Films']",United Kingdom,"['English', 'English']","['Vampire', 'Foreign-Language Remake', 'Scary Kids', 'Bullies', 'Gothic Horror', 'Vampire', 'Foreign-Language Remake', 'Scary Kids', 'Bullies', 'Gothic Horror']"
891,3-Ninjas-Kick-Back#tab=summary,"['Action', 'Action']",[], ,[],"['Action Comedy', 'Martial Arts', 'Action Comedy', 'Martial Arts']"
892,Be-Kind-Rewind#tab=summary,"['Comedy', 'Comedy']","['New Line Cinema', 'Partizan Films', 'New Line Cinema', 'Partizan Films']",France,"['English', 'English']","['Movie Business', 'Buddy Comedy', 'Money Troubles', 'Amateur Filmmakers', 'Movie Business', 'Buddy Comedy', 'Money Troubles', 'Amateur Filmmakers']"
893,Mrs-Henderson-Presents#tab=summary,['Comedy'],"['Pathe Pictures', 'BBC Films', 'Future Films', 'Micro-Fusion', 'Weinstein Company', 'UK Film Council', 'Heyman-Hoskins Productions']",United Kingdom,[],"['Comedy Drama', 'Biography', 'Non-Drama Biographies', 'Theater', '1930s', 'World War II', 'Romance', 'Relationships Gone Wrong', 'Epilogue', 'Death of a Girlfriend / Boyfriend']"
894,Deconstructing-Harry#tab=summary,['Romantic Comedy'],[],United States,"['English', 'Hebrew']","['Heaven and Hell', 'Romance']"
895,Three-to-Tango#tab=summary,"['Romantic Comedy', 'Romantic Comedy']",[], ,[],"['Romance', 'Romance']"
896,Were-No-Angels#tab=summary,['Comedy'],['Paramount Pictures'],United States,['English'],"['Crime Comedy', 'Prison Break', 'Mistaken Identity', 'Fugitive / On the Run', 'Remake', 'Mute', 'Border Town']"
897,Everyone-Says-I-Love-You#tab=summary,['Musical'],[], ,[],[]
898,Death-Sentence#tab=summary,['Action'],[],United States,['English'],"['Revenge', 'Gangs', 'Action Thriller', 'Death of a Son or Daughter', 'Death of a Sibling', 'Death of a Spouse or Fiancée / Fiancé']"
899,Popstar-Never-Stop-Never-Stopping#tab=summary,"['Comedy', 'Comedy']","['Universal Pictures', 'Perfect World Pictures', 'Apatow Productions', 'Lonely Island', 'Universal Pictures', 'Perfect World Pictures', 'Apatow Productions', 'Lonely Island']",United States,"['English', 'English']","['Musicians', 'Pop Music', 'Music Industry', 'Spoof', 'Directing Yourself', 'Screenplay Written By the Star', 'Gratuitous Cameos', 'Comeback', 'Boy Band', 'Mockumentary', 'Satirical Comedy', 'Satire', 'Musicians', 'Pop Music', 'Music Industry', 'Spoof', 'Directing Yourself', 'Screenplay Written By the Star', 'Gratuitous Cameos', 'Comeback', 'Boy Band', 'Mockumentary', 'Satirical Comedy', 'Satire']"
900,Thank-You-for-Your-Service-(2017)#tab=summary,"['Drama', 'Drama']","['DreamWorks Pictures', 'Reliance Entertainment', 'Rahway Road ', 'DreamWorks Pictures', 'Reliance Entertainment', 'Rahway Road ']",United States,"['English', 'English']","['Iraq War', 'Returning Soldiers', 'PTSD', 'Ensemble', 'Biographical Drama', 'Biography', 'Suicide', 'Mental Illness', 'Iraq War', 'Returning Soldiers', 'PTSD', 'Ensemble', 'Biographical Drama', 'Biography', 'Suicide', 'Mental Illness']"
901,Everybodys-Fine#tab=summary,"['Drama', 'Drama']","['Miramax Films', 'Radar Pictures', 'Hollywood Gang', 'Miramax Films', 'Radar Pictures', 'Hollywood Gang']",United States,"['English', 'English']","['Retirement', 'Golden Years', 'Dysfunctional Family', 'Death of a Son or Daughter', 'Death of a Sibling', 'Addiction', 'Narcotics', 'LGBTQ+', 'Musicians', 'Classical Music', 'Road Trip', 'Widow/Widower', 'Christmas', 'Dream Sequence', 'Foreign-Language Remake', 'Digital Cinematography', 'Voiceover/Narration', 'Family Drama', 'Retirement', 'Golden Years', 'Dysfunctional Family', 'Death of a Son or Daughter', 'Death of a Sibling', 'Addiction', 'Narcotics', 'LGBTQ+', 'Musicians', 'Classical Music', 'Road Trip', 'Widow/Widower', 'Christmas', 'Dream Sequence', 'Foreign-Language Remake', 'Digital Cinematography', 'Voiceover/Narration', 'Family Drama']"
902,Whered-You-Go-Bernadette-(2019)#tab=summary,"['Comedy', 'Comedy']","['Annapurna Pictures', 'Color Force', 'Detour Filmproduction', 'Annapurna Pictures', 'Color Force', 'Detour Filmproduction']",United States,"['English', 'English']","['Missing Person', 'Set in Seattle, WA', 'Road Trip', 'Dysfunctional Family', 'Infidelity', 'Surprise Twist', 'Architecture', 'Comedy Drama', 'Missing Person', 'Set in Seattle, WA', 'Road Trip', 'Dysfunctional Family', 'Infidelity', 'Surprise Twist', 'Architecture', 'Comedy Drama']"
903,Superbabies-Baby-Geniuses-2#tab=summary,"['Adventure', 'Adventure']",[],English,"['English', 'English']",[]
904,Battle-of-the-Year-The-Dream-Team#tab=summary,"['Drama', 'Drama']","['Screen Gems', 'Contrafilm', 'Screen Gems', 'Contrafilm']",United States,"['English', 'English']","['Dancing', 'Hip Hop and Rap', 'Underdog', 'Tournament', 'Inspirational Coach', 'Gratuitous Cameos', 'Romance', 'Director Remaking Their Own Movie', '3-D', '3-D - Shot in 3-D', 'Sports Drama', 'Dancing', 'Hip Hop and Rap', 'Underdog', 'Tournament', 'Inspirational Coach', 'Gratuitous Cameos', 'Romance', 'Director Remaking Their Own Movie', '3-D', '3-D - Shot in 3-D', 'Sports Drama']"
905,Ratchet-and-Clank#tab=summary,"['Adventure', 'Adventure']","['Blockade', 'Rainmaker Entertainment', 'Gramercy Pictures', 'Aperture Media Partners', 'Film Financial Services', 'Peak Distribution Partners LLC', 'Blockade', 'Rainmaker Entertainment', 'Gramercy Pictures', 'Aperture Media Partners', 'Film Financial Services', 'Peak Distribution Partners LLC']",United States,"['English', 'English']","['Space Opera', 'Robot', 'Origin Story', '3-D', '3-D - Post-production Conversion', 'Space Opera', 'Robot', 'Origin Story', '3-D', '3-D - Post-production Conversion']"
906,Death-at-a-Funeral#tab=summary,"['Black Comedy', 'Black Comedy']","['Metro-Goldwyn-Mayer Pictures', 'Sidney Kimmel Entertainment', 'Parabolic Pictures', 'Stable Way Entertainment', 'VIP Medienfonds 1+2', 'Target Media', 'Metro-Goldwyn-Mayer Pictures', 'Sidney Kimmel Entertainment', 'Parabolic Pictures', 'Stable Way Entertainment', 'VIP Medienfonds 1+2', 'Target Media']",United Kingdom,"['English', 'English']","['Funeral Reunions', 'LGBTQ+', 'Dysfunctional Family', 'Narcotics', 'Ensemble', 'Writing and Writers', 'In-Laws / Future In-Laws', 'White Collar Crime', 'Blackmail', 'Black Comedy', 'Remade', 'Funeral Reunions', 'LGBTQ+', 'Dysfunctional Family', 'Narcotics', 'Ensemble', 'Writing and Writers', 'In-Laws / Future In-Laws', 'White Collar Crime', 'Blackmail', 'Black Comedy', 'Remade']"
907,Man-The#tab=summary,"['Comedy', 'Comedy']","['Fried Films', 'Fried Films']",United States,"['English', 'English']","['Crime Comedy', 'Mistaken Identity', 'Death of a Partner', 'Revenge', 'Corrupt Cops', 'Gunrunner', 'ATF Agent', 'Crime Comedy', 'Mistaken Identity', 'Death of a Partner', 'Revenge', 'Corrupt Cops', 'Gunrunner', 'ATF Agent']"
908,Code-Name-The-Cleaner#tab=summary,"['Comedy', 'Comedy']",[],English,"['English', 'English']","['Secret Agent', 'Faulty Memory', 'Mistaken Identity', 'Action Comedy', 'Secret Agent', 'Faulty Memory', 'Mistaken Identity', 'Action Comedy']"
909,Inherent-Vice#tab=summary,['Comedy'],"['Joanne Sellar', 'Ghoulardi Film Company']",United States,['English'],"['Private Investigator', 'Ensemble', 'Missing Person', '1970s', 'Narcotics', 'Set in Los Angeles', 'Gratuitous Cameos', 'Crime', 'Film Noir', 'Crime Comedy']"
910,Connie-and-Carla#tab=summary,"['Comedy', 'Comedy']","['Spyglass Entertainment', 'Spyglass Entertainment']",United States,"['English', 'English']","['Cross-Dressing', 'Mafia', 'Farcical / Slapstick Comedy', 'Witnessing a Crime', 'Organized Crime', 'Fugitive / On the Run', 'Set in Chicago', 'Set in Los Angeles', 'Screenplay Written By the Star', 'False Identity', 'Romance', 'F-Rated', 'Cross-Dressing', 'Mafia', 'Farcical / Slapstick Comedy', 'Witnessing a Crime', 'Organized Crime', 'Fugitive / On the Run', 'Set in Chicago', 'Set in Los Angeles', 'Screenplay Written By the Star', 'False Identity', 'Romance', 'F-Rated']"
911,Machete-Kills#tab=summary,['Action'],"['Open Road Films', 'AR Films', 'Demarest Films', 'Quick Draw', 'Aldamisa Entertainment', 'Overnight Films', '1821 Pictures']",United States,"['English', 'Spanish']","['Hispanic', 'Mexploitation', 'Secret Agent', 'Terrorism', 'Political', 'Corporate Malfeasance', 'Grindhouse', 'Ensemble', 'Gratuitous Cameos', 'Narcotics', 'Organized Crime', 'Surprise Twist', 'Scene in End Credits', 'Cliffhanger Ending', 'Outtakes During Credits', 'Corrupt Cops', 'Mental Illness', 'Split Personality', 'Intertitle', 'Action Thriller']"
912,Sweet-Charity#tab=summary,"['Musical', 'Musical']","['Fryer Carr and Harris', 'Fryer Carr and Harris']",United States,"['English', 'English']",[]
913,Doogal#tab=summary,['Adventure'],"['Weinstein Company', 'Pathe Pictures', 'UK Film Council', 'Pathe Renn Productions', 'Pricel', 'France 2 Cinema', 'Canal Plus', 'Les Films Action', 'Bolex Brothers', 'SPZ Entertainment']",France,"['English', 'French']",[]
914,Proof-(2005)#tab=summary,['Drama'],[],United States,['English'],"['Mental Illness', 'Academics', 'Novel or Other Work Adapted by Author', 'Non-Chronological', 'Dysfunctional Family', 'Funeral Reunions', 'Romance', 'Family Drama']"
915,American-Carol-An#tab=summary,"['Comedy', 'Comedy']","['Vivendi Entertainment', 'Mpower Pictures', 'MPower Distribution', 'Vivendi Entertainment', 'Mpower Pictures', 'MPower Distribution']",United States,"['English', 'English']","['Satire', 'Satirical Comedy', 'Famously Bad', 'Political', 'Satire', 'Satirical Comedy', 'Famously Bad', 'Political']"
916,Willard-(2003)#tab=summary,"['Horror', 'Horror']",[],Canada,"['English', 'English']",[]
917,Strange-Wilderness#tab=summary,['Comedy'],['Happy Madison'],United States,['English'],['TV Industry']
918,Little-Boy#tab=summary,['Drama'],['Metanoia Films'],Mexico,['English'],"['Faith-Based Film', 'Coming of Age', 'World War II', 'Fantasy Sequence']"
919,Topsy-Turvy#tab=summary,['Musical'],[], ,[],[]
920,Chasing-Mavericks#tab=summary,"['Drama', 'Drama']","['Fox 2000 Pictures', 'Walden Media', 'Gran Via', 'Deuce Three Productions', 'Dune Entertainment', 'Fox 2000 Pictures', 'Walden Media', 'Gran Via', 'Deuce Three Productions', 'Dune Entertainment']",United States,"['English', 'English']","['Surfing', 'Coming of Age', 'Biography', 'Inspirational Sports', 'Surfing', 'Coming of Age', 'Biography', 'Inspirational Sports']"
921,Most-Violent-Year-A#tab=summary,['Drama'],"['Before The Door', 'Washington Square Films', 'Participant Media', 'Image Abu Dhabi', 'FilmNation Entertainment']",United States,['English'],"['Set in New York', '1980s', 'Immigration', 'Crime Thriller', 'Money Troubles', 'Corporate Malfeasance', 'Intertitle', 'Organized Crime', 'Loan Shark', 'Suicide', 'Digital Cinematography']"
922,Dangerous-Method-A#tab=summary,['Drama'],"['Lago Film', 'Prospero Pictures', 'Recorded Picture Company']",Canada,['English'],"['Biography', 'Mental Illness', 'Therapists / Therapy', 'Medical and Hospitals', 'Dysfunctional Family', 'Domestic Abuse', 'Infidelity', 'Sexual Fetishism', 'Epilogue', 'Romance']"
923,Scanner-Darkly-A#tab=summary,['Thriller/Suspense'],['Warner Independent Pictures'],United States,['English'],[]
924,Bandslam#tab=summary,"['Comedy', 'Comedy']","['Walden Media', 'Walden Media']",United States,"['English', 'English']",[]
925,Alone-in-the-Dark-(2005)#tab=summary,"['Horror', 'Horror']",[], ,[],[]
926,Birth#tab=summary,['Drama'],[], ,[],['Reincarnation']
